Compound_Id	Well_Id	Is_Ref	Conc_uM	Rel_Cell_Count	Induction	Cluster_AKT_PI3K_MTOR	Cluster_Aurora	Cluster_BET	Cluster_DNA_Synth	Cluster_HDAC	Cluster_HSP90	Cluster_LCH	Cluster_Na_K-ATPase	Cluster_Protein_Synth	Cluster_Pyrimidine_Synth	Cluster_Tubulin	Cluster_Uncoupler	Cluster_High	Cluster_Sim	Trivial_Name	Known_Act	Chiral	Smiles
413051	413051:01:04_03.00	True	3.0	53	78.1	0.0	5.0	74.5	0.0	77.8	20.5	69.7	58.4	64.1	0.0	88.2	44.5	Tubulin	88.2	GSK-923295	GSK-923295 is a special, allosteric inhibitor of centromere-associated protein-E (CENP-E) kinesin motor ATPase activity, with Ki of 3.2±0.2 nM and 1.6± 0.1 nM for human and canine, respectively.	True	CC(C)Oc1ccc(C(=O)N[C@H](CNC(=O)CN(C)C)Cc2ccc(-c3cn4cccc([C@H](C)O)c4n3)cc2)cc1Cl
413119	413119:01:04_03.00	True	3.0	101	25.0	0.0	0.0	71.7	0.0	68.6	22.7	87.5	23.1	41.4	0.0	72.3	51.5	LCH	87.5	A 987306	Potent histamine H4 receptor antagonist (pKi values are 8.24 and 8.47 in human and rat H4 receptors respectively). Displays 162-fold, 620-fold, and > 1600-fold selectivity over human H3, H1 and H2 receptors.	True	Nc1nc2c(c(N3CCNCC3)n1)CCC1=C2[C@@H]2CCCC[C@@H]2O1
413006	413006:01:03_03.00	True	3.0	71	65.5	26.3	5.2	0.0	79.2	0.0	10.5	11.9	0.0	0.0	50.0	0.0	0.0	DNA_Synth	79.2	ML228	ML228 (CID-46742353) is a potent the Hypoxia Inducible Factor (HIF) pathway activator with EC50 of 1 uM.  ML228 potently activates HIF in vitro as well as its downstream target VEGF.	False	c1ccc(-c2ccc(CNc3nc(-c4ccccn4)nnc3-c3ccccc3)cc2)cc1
412483	412483:01:04_03.00	True	3.0	94	67.2	0.0	0.0	79.2	0.0	78.9	16.1	95.5	36.2	50.0	0.0	72.5	56.5	LCH	95.5		cis-VZ185 is the (S)-hydroxy diastereoisomer of VZ185. While exhibiting comparable bromodomain binding affinity it no longer is able to bind and recruit the E3 ligase VHL and therefore does not induce the degradation of BRD7 and BRD9 proteins in cells.	True	COc1cc(-c2cn(C)c(=O)c3cnccc23)cc(OC)c1CN1CCN(CCCCCOc2cc(-c3scnc3C)ccc2CNC(=O)[C@@H]2C[C@H](O)CN2C(=O)[C@@H](NC(=O)C2(F)CC2)C(C)(C)C)CC1
412482	412482:01:04_03.00	True	3.0	95	52.0	0.0	0.0	78.7	0.0	77.6	13.2	95.6	35.2	44.6	0.0	71.2	47.9	LCH	95.6		VZ185 is a potent, fast, and selective degrader of BRD9 and of its close homolog BRD7. VZ185 displays binary and ternary KD = 30 nM to VHL in both ITC and FP binding assays and degrades BRD9 and BRD7 proteins with DC50 values of 1.8 nM and 4.5 nM and Dmax of 95%.	True	COc1cc(-c2cn(C)c(=O)c3cnccc23)cc(OC)c1CN1CCN(CCCCCOc2cc(-c3scnc3C)ccc2CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(F)CC2)C(C)(C)C)CC1
413007	413007:01:05_03.00	True	3.0	84	34.2	3.7	11.5	27.6	29.7	20.6	39.8	47.8	0.0	35.7	0.0	56.2	34.7	Tubulin	56.2	Purvalanol A	Purvalanol A is a potent CDK inhibitor, which inhibits cdc2-cyclin B, cdk2-cyclin A, cdk2-cyclin E, cdk4-cyclin D1, and cdk5-p35 with IC50s of 4, 70, 35, 850, 75 nM, resepctively.	True	CC(C)[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1
392568	392568:03:03_15.00	True	15.0	84	70.5	0.0	0.0	83.2	0.0	81.1	18.3	89.7	44.4	59.0	0.0	80.5	65.2	LCH	89.7	KU-60019	KU-60019 is an improved analogue of KU-55933, with IC50 of 6.3 nM for ATM in cell-free assays, 270- and 1600-fold more selective for ATM than DNA-PK and ATR,and is a highly effective radiosensitizer.	False	C[C@H]1CN(CC(=O)Nc2ccc3c(c2)Cc2cccc(-c4cc(=O)cc(N5CCOCC5)o4)c2S3)C[C@@H](C)O1
413088	413088:01:04_03.00	True	3.0	67	33.3	0.0	20.6	0.0	31.0	0.0	28.9	14.6	12.1	15.1	10.5	15.6	0.0	DNA_Synth	31.0	SU3327	SU3327 is a potent, selective and substrate-competitive JNK inhibitor with an IC50 of 0.7 uM. SU3327 also inhibits protein-protein interactions between JNK and JNK Interacting Protein (JIP) with an IC50 of 239 nM. SU3327 shows less active against p38.a. and Akt kinase.	False	Nc1nnc(Sc2ncc([N+](=O)[O-])s2)s1
412489	412489:01:04_03.00	True	3.0	92	56.1	8.7	0.0	59.2	0.0	60.8	37.0	57.6	34.1	56.0	0.0	61.0	66.1	Uncoupler	66.1	Salinomycin	Salinomycin (Procoxacin), a polyether potassium ionophore antibiotic, selectively inhibits the growth of gram-positive bacteria. Salinomycin is a potent inhibitor of Wnt/.b.-catenin signaling, blocks Wnt-induced LRP6 phosphorylation. Salinomycin (Procoxacin) shows selective activity against human cancer stem cells.	True	CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]1O[C@@H]([C@@H](CC)C(=O)O)CC[C@@H]1C)[C@H]1O[C@]2(C=C[C@@H](O)[C@]3(CC[C@@](C)([C@H]4CC[C@](O)(CC)[C@H](C)O4)O3)O2)[C@H](C)C[C@@H]1C
332505	332505:03:05_03.00	True	3.0	88	5.5	17.2	0.0	22.6	0.0	25.8	55.8	16.5	10.8	30.1	0.0	30.0	31.4	HSP90	55.8	Sal003	Sal003 is a potent, specific and cell-permeable inhibitor of the eukaryotic translation initiation factor 2.a. (eIF2.a.) phosphatase. Sal003 is a derivative of salubrinal.	False	O=C(/C=C/c1ccccc1)NC(NC(=S)Nc1ccc(Cl)cc1)C(Cl)(Cl)Cl
412259	412259:01:04_03.00	True	3.0	94	37.0	0.0	0.0	85.5	0.0	84.9	36.5	78.3	47.7	67.0	0.0	84.7	65.3	BET	85.5	BI-0319	BI-0319 is a degrader that tethers a highly selective PTK2 Kinase inhibitor BI-4464  to a CRL2VHL E3 ubiquitin ligase ligand, aimed at triggering the intracellular destruction of the focal adhesion tyrosine kinase (PTK2) protein.The binary affinities for BI-0319 to PTK2 and to the VCB complex CRL2VHL are 19 and 114 nM respectively. BI-0319 degrades the PTK2 protein in A549 cells with a DC50 of 243 nM to about 80%	False	COc1cc(C(=O)NCCOCCOCCOCC(=O)N[C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)NCc2ccc(-c3scnc3C)cc2)C(C)(C)C)ccc1Nc1ncc(C(F)(F)F)c(Oc2cccc3c2C(=O)CC3)n1
412258	412258:01:08_03.00	True	3.0	90	64.6	0.0	0.0	78.9	0.0	79.1	19.2	93.7	38.1	47.4	0.0	76.4	50.1	LCH	93.7	ACBI1	ACBI1 is a potent and cooperative in vitro PROTAC degrader of the BAF chromatin remodeling ATPase subunits SMARCA2 and SMARCA4 as well as the facultative BAF complex subunit PBRM1. It harnesses the von-Hippel-Landau (VHL) E3 ligase to recruit its targets via their bromodomains and degrades its targets in the nanomolar range.	True	Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(F)CC2)C(C)(C)C)c(OCCOc2ccc(CN3CCN(c4cc(-c5ccccc5O)nnc4N)CC3)cc2)c1
413019	413019:01:04_03.00	True	3.0	92	5.0	56.4	12.3	0.0	86.5	0.0	0.0	0.0	0.0	0.0	72.7	0.0	0.0	DNA_Synth	86.5	BVT948	BVT948 is a protein tyrosine phosphatase (PTP) inhibitor which can also inhibit several cytochrome P450 (P450) isoforms and lysine methyltransferase SETD8 (KMT5A).	False	CC1(C)C(=O)N=C2C1=C(O)C(=O)c1ccccc12
412264	412264:01:06_03.00	True	3.0	94	45.3	0.0	0.0	69.0	0.0	73.3	51.7	77.8	35.6	58.7	0.0	69.6	63.4	LCH	77.8	BI-4206	BI-4206 is the (S) hydroxy diastereoisomer of BI-0319 and serves as a negative control for BI-0319 and for BI-3663. While exhibiting BI-0319 comparable PTK2 binding affinity it no longer is able to bind and recruit VCB and therefore is not degrading PTK2 proteins in cells.	True	COc1cc(C(=O)NCCOCCOCCOCC(=O)N[C@H](C(=O)N2C[C@@H](O)C[C@H]2C(=O)NCc2ccc(-c3scnc3C)cc2)C(C)(C)C)ccc1Nc1ncc(C(F)(F)F)c(Oc2cccc3c2C(=O)CC3)n1
280427	280427:03:06_00.30	True	0.3	75	61.1	0.0	0.0	57.0	0.0	60.2	39.9	56.7	41.4	56.4	0.0	60.1	43.2	HDAC	60.2	Calcimycin, A23187, Calcium ionophore A23187	Ca2+ ionophore used to potentiate responses to NMDA, but not quisqualate glutamate receptors.	False	CNc1ccc2oc(C[C@H]3O[C@@]4(CC[C@H]3C)O[C@H]([C@H](C)C(=O)c3ccc[nH]3)[C@H](C)C[C@H]4C)nc2c1C(=O)O
413111	413111:01:03_00.60	True	0.6	89	26.1	59.5	0.0	0.0	75.5	0.0	5.8	5.8	0.0	0.0	41.3	0.0	29.0	DNA_Synth	75.5	Ingenol Mebutate	Ingenol Mebutate is an active ingredient in Euphorbia peplus, acts as a potent PKC modulator, with Kis of 0.3, 0.105, 0.162, 0.376, and 0.171 nM for PKC-.a., PKC-.b., PKC-.g., PKC-.d., and PKC-.e., respectively, and has antiinflammatory and antitumor activity.	True	C/C=C(/C)C(=O)O[C@H]1C(C)=C[C@]23C(=O)[C@@H](C=C(CO)[C@@H](O)[C@]12O)[C@H]1[C@@H](C[C@H]3C)C1(C)C
412368	412368:01:08_03.00	True	3.0	94	39.0	64.9	4.1	0.0	85.1	0.0	11.1	0.0	0.0	0.0	97.1	0.0	0.0	Pyrimidine_Synth	97.1		Dihydroorotate dehydrogenase (DHODH; activity internally confirmed)	True	COc1ccc2[nH]c3c(c2c1)CCOC31CC[C@@]2(Oc3c(Cl)c(OC)cc(OC)c3C2=O)[C@H](C)C1
413008	413008:01:03_10.00	True	10.0	102	79.1	0.0	0.0	88.9	0.0	89.5	25.3	84.5	53.6	61.7	0.0	86.0	58.5	HDAC	89.5	Src Inhibitor 1	Src Inhibitor 1 is a potent and selective dual site Src tyrosine kinase inhibitor with IC50 values of 44 nM for Src and 88nM for Lck.	False	COc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2cc1OC
413096	413096:01:04_10.00	True	10.0	94	47.8	0.0	0.0	78.0	0.0	79.1	17.7	93.4	40.0	51.1	0.0	74.8	49.6	LCH	93.4	BAN-ORL-24	BAN ORL 24 is a potent and selective NOP receptor antagonist. (IC50 values are 0.27, 2500, 6700 and > 10000 nM for NOP, .k.-, .m.- and .d.-receptors respectively). BAN ORL 24 inhibits nociceptin-induced stimulation of [35S]-GTP.g.S binding and Ca2+ mobilization in CHO cells in vitro.	True	O=C(NCCCN1CCC2(CC1)OCc1ccccc12)[C@H]1CCCN1Cc1ccccc1
280484	280484:02:05_10.00	True	10.0	57	40.4	50.4	33.4	0.0	84.1	0.0	40.8	0.0	0.0	0.0	74.6	0.0	0.0	DNA_Synth	84.1	Diphenyleneiodonium chloride	Diphenyleneiodonium chloride is a NADPH oxidase (NOX) inhibitor and also functions as a TRPA1 activator with an EC50 of 1 to 3 uM. Diphenyleneiodonium chloride selectively inhibits intracellular reactive oxygen species.	False	c1ccc2c(c1)[I+]c1ccccc1-2
413100	413100:01:03_10.00	True	10.0	85	42.0	24.0	0.0	57.6	0.0	55.9	28.8	87.4	14.6	31.9	0.0	55.4	57.7	LCH	87.4	Afuresertib	Afuresertib (GSK2110183) is an orally bioavailable, selective, ATP-competitive and potent pan-Akt kinase inhibitor with Kis of 0.08/2/2.6 nM for Akt1/Akt2/Akt3, respectively.	True	Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2cccc(F)c2)sc1Cl
413231	413231:02:03_50.00	True	50.0	81	53.4	0.0	0.0	59.4	0.0	66.2	59.7	49.7	47.7	55.9	0.0	71.5	74.6	Uncoupler	74.6	BML-277	BML-277 is a selective checkpoint kinase 2 (Chk2) inhibitor with an IC50 of 15 nM.	False	NC(=O)c1ccc2[nH]c(-c3ccc(Oc4ccc(Cl)cc4)cc3)nc2c1
413018	413018:01:03_10.00	True	10.0	54	50.3	0.0	0.0	26.4	0.0	34.7	19.3	31.6	40.9	47.5	0.0	28.5	26.7	Protein_Synth	47.5	Ryuvidine	Ryuvidine is an inhibitor of SETD8 (IC50 = 0.5 uM) that suppresses monomethylation of H4K20 in vitro. It less potently inhibits cyclin-dependent kinase 4 (Cdk4; IC50 = 6 uM for Cdk4/cyclin D1). Over several hours of treatment, ryuvidine suppresses the expression of cell division cycle 7-related kinase (Cdc7), resulting in an ATM-dependent checkpoint response and arrest of cell cycling in S phase.	False	Cc1ccc(NC2=CC(=O)c3sc(C)nc3C2=O)cc1
413107	413107:01:03_10.00	True	10.0	95	17.4	8.9	0.0	56.9	0.0	54.6	26.6	84.5	8.9	29.2	0.0	59.5	49.7	LCH	84.5	Ibutamoren mesylate	Ibutamoren (Mesylate) is a potent, non-peptide Growth hormone secretagogue receptor (GHSR) agonist.	True	CC(C)(N)C(=O)N[C@H](COCc1ccccc1)C(=O)N1CCC2(CC1)CN(S(C)(=O)=O)c1ccccc12
412270	412270:01:03_10.00	True	10.0	93	56.8	0.0	0.0	74.5	0.0	74.4	18.5	96.3	31.1	39.8	0.0	66.4	49.5	LCH	96.3	cis-ACBI1	cis-ACBI1 is the negative control to ACBI. The hydroxy proline of the VHL binding part is in the inactive cis-conformation, which prevents binding to VHL and thereby protein degradation.	True	Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@H](O)CN2C(=O)[C@@H](NC(=O)C2(F)CC2)C(C)(C)C)c(OCCOc2ccc(CN3CCN(c4cc(-c5ccccc5O)nnc4N)CC3)cc2)c1
413102	413102:01:02_10.00	True	10.0	52	66.0	0.0	32.7	44.5	0.0	55.5	54.4	34.6	46.6	64.3	0.0	71.2	32.0	Tubulin	71.2	Epothilone B	Epothilone B is a microtubule stabilizer with a Ki of 0.71uM. It acts by binding to the .a..b.-tubulin heterodimer subunit which causes decreasing of .a..b.-tubulin dissociation.	True	C/C(=C/c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1
413214	413214:01:05_10.00	True	10.0	74	75.0	0.0	0.0	85.6	0.0	86.2	22.4	88.3	49.5	67.0	0.0	80.8	69.8	LCH	88.3	BAI1	BAI1 is a selective and allosteric inhibitor of BAX, an apoptosis regulator. BAI1 directly binds to BAX and allosterically inhibits BAX activation. BAI1 has the potential for the research of diseases mediated by BAX-dependent cell death.	False	OC(CN1CCNCC1)Cn1c2ccc(Br)cc2c2cc(Br)ccc21
245363	245363:03:14_00.10	True	0.1	51	55.8	0.0	13.9	51.6	0.0	63.9	48.0	50.6	36.0	60.7	0.0	60.7	48.9	HDAC	63.9	Colchicine	prevents tubulin polymerization, antimitotic, antigout agent.	False	COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2
411901	411901:01:07_10.00	True	10.0	96	31.3	53.2	7.6	0.0	74.4	0.0	25.0	0.0	0.0	0.0	89.0	0.0	0.0	Pyrimidine_Synth	89.0		Dihydroorotate dehydrogenase (DHODH; activity internally confirmed)	False	CN1C(=O)C2(C(=O)N(Cc3ccncc3)c3ccc(OC(F)(F)F)cc32)c2ccccc21
413085	413085:01:03_10.00	True	10.0	85	41.8	11.0	0.0	59.0	0.0	50.7	31.9	73.4	22.4	38.4	0.0	76.4	63.0	Tubulin	76.4	NVS-PAK1-1	NVS-PAK1-1 is a potent and selective allosteric PAK1 inhibitor with an IC50 of 5 nM.	True	CC(C)NC(=O)N1CC[C@H](NC2=Nc3cc(F)ccc3N(CC(F)F)c3ccc(Cl)cc32)C1
413091	413091:01:04_10.00	True	10.0	78	74.6	0.0	0.0	82.6	0.0	80.5	21.1	91.6	44.8	61.1	0.0	83.1	62.0	LCH	91.6	RO1138452	RO1138452 is a potent and selective IP (prostacyclin) receptor antagonist. RO1138452 displays high affinity for IP receptors. In human platelets, pKi is 9.3±0.1; in a recombinant IP receptor system, pKi is 8.7±0.06.	False	CC(C)Oc1ccc(Cc2ccc(NC3=NCCN3)cc2)cc1
408952	408952:02:04_10.00	True	10.0	100	76.5	0.0	0.0	83.3	0.0	82.6	30.3	78.1	46.2	64.6	0.0	82.1	57.4	BET	83.3		BI-4659 is a potent inhibitor of Alk5 (TGFßR1) with an IC50 value of 19 nM and shows selectivity against a broad panel of other kinases. BI-4659 blocks the phosphorylation of Smad2 and Smad3 in HaCaT cells with an EC50 of 185 nM. Negative control = BI-4101	False	CCNC(=O)c1ccc2c(/C(=N/c3ccc(CN(C)C)cc3)c3ccccc3)c(O)[nH]c2c1
413119	413119:01:04_10.00	True	10.0	100	43.7	0.0	0.0	71.8	0.0	68.9	9.5	96.1	25.5	39.2	0.0	66.0	49.1	LCH	96.1	A 987306	Potent histamine H4 receptor antagonist (pKi values are 8.24 and 8.47 in human and rat H4 receptors respectively). Displays 162-fold, 620-fold, and > 1600-fold selectivity over human H3, H1 and H2 receptors.	True	Nc1nc2c(c(N3CCNCC3)n1)CCC1=C2[C@@H]2CCCC[C@@H]2O1
413006	413006:01:03_10.00	True	10.0	65	54.4	27.6	0.0	0.0	70.9	0.0	12.0	19.2	0.0	0.0	35.2	9.1	0.0	DNA_Synth	70.9	ML228	ML228 (CID-46742353) is a potent the Hypoxia Inducible Factor (HIF) pathway activator with EC50 of 1 uM.  ML228 potently activates HIF in vitro as well as its downstream target VEGF.	False	c1ccc(-c2ccc(CNc3nc(-c4ccccn4)nnc3-c3ccccc3)cc2)cc1
412483	412483:01:04_10.00	True	10.0	107	80.5	0.0	0.0	80.4	0.0	80.0	23.7	91.9	34.9	56.8	0.0	74.1	60.8	LCH	91.9		cis-VZ185 is the (S)-hydroxy diastereoisomer of VZ185. While exhibiting comparable bromodomain binding affinity it no longer is able to bind and recruit the E3 ligase VHL and therefore does not induce the degradation of BRD7 and BRD9 proteins in cells.	True	COc1cc(-c2cn(C)c(=O)c3cnccc23)cc(OC)c1CN1CCN(CCCCCOc2cc(-c3scnc3C)ccc2CNC(=O)[C@@H]2C[C@H](O)CN2C(=O)[C@@H](NC(=O)C2(F)CC2)C(C)(C)C)CC1
412482	412482:01:04_10.00	True	10.0	98	64.2	0.0	0.0	80.3	0.0	81.0	20.7	93.6	38.5	48.0	0.0	72.6	59.2	LCH	93.6		VZ185 is a potent, fast, and selective degrader of BRD9 and of its close homolog BRD7. VZ185 displays binary and ternary KD = 30 nM to VHL in both ITC and FP binding assays and degrades BRD9 and BRD7 proteins with DC50 values of 1.8 nM and 4.5 nM and Dmax of 95%.	True	COc1cc(-c2cn(C)c(=O)c3cnccc23)cc(OC)c1CN1CCN(CCCCCOc2cc(-c3scnc3C)ccc2CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(F)CC2)C(C)(C)C)CC1
413007	413007:01:05_10.00	True	10.0	57	61.0	0.0	36.3	36.7	0.0	42.2	43.4	42.4	23.2	56.0	0.0	64.1	27.0	Tubulin	64.1	Purvalanol A	Purvalanol A is a potent CDK inhibitor, which inhibits cdc2-cyclin B, cdk2-cyclin A, cdk2-cyclin E, cdk4-cyclin D1, and cdk5-p35 with IC50s of 4, 70, 35, 850, 75 nM, resepctively.	True	CC(C)[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1
412489	412489:01:04_10.00	True	10.0	90	63.7	0.0	0.0	66.4	0.0	68.1	35.7	72.0	40.8	56.1	0.0	70.0	64.9	LCH	72.0	Salinomycin	Salinomycin (Procoxacin), a polyether potassium ionophore antibiotic, selectively inhibits the growth of gram-positive bacteria. Salinomycin is a potent inhibitor of Wnt/.b.-catenin signaling, blocks Wnt-induced LRP6 phosphorylation. Salinomycin (Procoxacin) shows selective activity against human cancer stem cells.	True	CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]1O[C@@H]([C@@H](CC)C(=O)O)CC[C@@H]1C)[C@H]1O[C@]2(C=C[C@@H](O)[C@]3(CC[C@@](C)([C@H]4CC[C@](O)(CC)[C@H](C)O4)O3)O2)[C@H](C)C[C@@H]1C
332505	332505:03:05_10.00	True	10.0	78	47.0	13.5	0.0	24.6	0.0	26.1	42.0	41.9	21.0	32.3	0.0	43.0	22.1	Tubulin	43.0	Sal003	Sal003 is a potent, specific and cell-permeable inhibitor of the eukaryotic translation initiation factor 2.a. (eIF2.a.) phosphatase. Sal003 is a derivative of salubrinal.	False	O=C(/C=C/c1ccccc1)NC(NC(=S)Nc1ccc(Cl)cc1)C(Cl)(Cl)Cl
412259	412259:01:04_10.00	True	10.0	68	57.7	0.0	0.0	48.9	0.0	64.6	63.5	51.6	36.3	58.6	0.0	57.9	60.6	HDAC	64.6	BI-0319	BI-0319 is a degrader that tethers a highly selective PTK2 Kinase inhibitor BI-4464  to a CRL2VHL E3 ubiquitin ligase ligand, aimed at triggering the intracellular destruction of the focal adhesion tyrosine kinase (PTK2) protein.The binary affinities for BI-0319 to PTK2 and to the VCB complex CRL2VHL are 19 and 114 nM respectively. BI-0319 degrades the PTK2 protein in A549 cells with a DC50 of 243 nM to about 80%	False	COc1cc(C(=O)NCCOCCOCCOCC(=O)N[C@H](C(=O)N2C[C@H](O)C[C@H]2C(=O)NCc2ccc(-c3scnc3C)cc2)C(C)(C)C)ccc1Nc1ncc(C(F)(F)F)c(Oc2cccc3c2C(=O)CC3)n1
412258	412258:01:08_10.00	True	10.0	91	59.1	0.0	0.0	78.6	0.0	78.9	17.0	95.7	38.1	46.2	0.0	73.2	51.5	LCH	95.7	ACBI1	ACBI1 is a potent and cooperative in vitro PROTAC degrader of the BAF chromatin remodeling ATPase subunits SMARCA2 and SMARCA4 as well as the facultative BAF complex subunit PBRM1. It harnesses the von-Hippel-Landau (VHL) E3 ligase to recruit its targets via their bromodomains and degrades its targets in the nanomolar range.	True	Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)C2(F)CC2)C(C)(C)C)c(OCCOc2ccc(CN3CCN(c4cc(-c5ccccc5O)nnc4N)CC3)cc2)c1
413019	413019:01:04_10.00	True	10.0	65	44.6	36.2	7.4	0.0	36.8	0.0	33.2	0.0	0.9	16.2	27.9	0.0	7.5	DNA_Synth	36.8	BVT948	BVT948 is a protein tyrosine phosphatase (PTP) inhibitor which can also inhibit several cytochrome P450 (P450) isoforms and lysine methyltransferase SETD8 (KMT5A).	False	CC1(C)C(=O)N=C2C1=C(O)C(=O)c1ccccc12
245354	245354:03:11_00.10	True	0.1	69	61.3	0.0	0.0	75.2	0.0	74.2	30.4	57.8	61.8	66.4	0.0	94.0	57.4	Tubulin	94.0	Nocodazole	Nocodazole (Oncodazole) is a rapidly-reversible inhibitor of microtubule. Nocodazole binds to .b.-tubulin and disrupts microtubule assembly/disassembly dynamics, which prevents mitosis and induces apoptosis in tumor cells. Nocodazole inhibits Bcr-Abl, and activates CRISPR/Cas9.	False	COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1
280427	280427:03:06_01.00	True	1.0	62	75.0	0.0	0.0	64.4	0.0	67.0	47.7	60.1	49.9	62.5	0.0	69.1	64.8	Tubulin	69.1	Calcimycin, A23187, Calcium ionophore A23187	Ca2+ ionophore used to potentiate responses to NMDA, but not quisqualate glutamate receptors.	False	CNc1ccc2oc(C[C@H]3O[C@@]4(CC[C@H]3C)O[C@H]([C@H](C)C(=O)c3ccc[nH]3)[C@H](C)C[C@H]4C)nc2c1C(=O)O
413111	413111:01:03_02.00	True	2.0	96	31.3	72.0	0.0	0.0	85.5	0.0	5.3	0.0	0.0	0.0	75.0	0.0	0.0	DNA_Synth	85.5	Ingenol Mebutate	Ingenol Mebutate is an active ingredient in Euphorbia peplus, acts as a potent PKC modulator, with Kis of 0.3, 0.105, 0.162, 0.376, and 0.171 nM for PKC-.a., PKC-.b., PKC-.g., PKC-.d., and PKC-.e., respectively, and has antiinflammatory and antitumor activity.	True	C/C=C(/C)C(=O)O[C@H]1C(C)=C[C@]23C(=O)[C@@H](C=C(CO)[C@@H](O)[C@]12O)[C@H]1[C@@H](C[C@H]3C)C1(C)C
412368	412368:01:08_10.00	True	10.0	80	31.3	68.0	0.0	0.0	71.5	0.0	38.9	0.0	0.0	0.0	71.7	0.0	9.7	Pyrimidine_Synth	71.7		Dihydroorotate dehydrogenase (DHODH; activity internally confirmed)	True	COc1ccc2[nH]c3c(c2c1)CCOC31CC[C@@]2(Oc3c(Cl)c(OC)cc(OC)c3C2=O)[C@H](C)C1
410916	410916:02:04_00.20	True	0.2	93	5.9	0.0	0.0	35.5	0.0	56.9	0.0	13.4	44.8	3.9	0.0	34.3	39.2	HDAC	56.9	M344	M344 (D 237) is an inhibitor of histone deacetylase (IC50=100 nM) and an inducer of terminal cell fifferentiation.	False	CN(C)c1ccc(C(=O)NCCCCCCC(=O)NO)cc1
407889	407889:01:05_01.00	True	1.0	91	16.9	58.1	0.0	0.0	26.5	17.2	43.2	18.2	0.0	14.9	13.8	0.0	38.3	AKT_PI3K_MTOR	58.1	H-1152 (dihydrochloride)	H-1152 dihydrochloride is a membrane-permeable and selective ROCK inhibitor, with a Ki value of 1.6 nM, and an IC50 value of 12 nM for ROCK2.	True	Cc1cncc2cccc(S(=O)(=O)N3CCCNC[C@@H]3C)c12
411125	411125:01:07_01.00	True	1.0	103	21.2	52.9	0.0	20.3	19.8	19.8	25.0	62.8	0.0	8.1	4.8	16.7	22.5	LCH	62.8	Miransertib HCl, ARQ 092	it is a novel, orally bioavailable and selective AKT pathway inhibitor exhibiting a manageable safety profile among patients with advanced solid tumors. ARQ 092 blocks membrane translocation of inactive AKT and even dephosphorylates the membrane-associated active form, thereby perturbing AKT activity. Treatment with 50-500 nM ARQ 092 significantly blocks aMß2 integrin function in neutrophils and reduces P-selectin exposure and glycoprotein Ib/IX/V-mediated agglutination in platelets. In a large panel of diverse cancer cell lines, ARQ 092 inhibits proliferation across multiple tumor types but are most potent in leukemia, breast, endometrial, and colorectal cancer cell lines. Moreover, inhibition by ARQ 092 is more prevalent in cancer cell lines containing PIK3CA/PIK3R1 mutations compared to those with wt-PIK3CA/PIK3R1 or PTEN mutations. ARQ 092 targets the PI3K/AKT pathway and AKT specifically and reduces phosphorylation of GSK3a and GSK3ß in mutation-positive cells.	False	Nc1ncccc1-c1nc2ccc(-c3ccccc3)nc2n1-c1ccc(C2(N)CCC2)cc1
410145	410145:01:05_00.20	True	0.2	100	13.3	65.3	0.0	0.0	46.6	0.0	27.3	0.0	0.0	0.0	53.4	0.0	0.0	AKT_PI3K_MTOR	65.3	Y-39983 HCl	Y-39983 is a selective rho-associated protein kinase(ROCK) inhibitor with an IC50 of 3.6 nM.	True	C[C@H](N)c1ccc(C(=O)Nc2ccnc3[nH]ccc23)cc1
410940	410940:02:04_01.00	True	1.0	102	23.3	75.7	0.0	0.0	39.5	0.0	33.8	0.0	0.0	0.0	43.6	0.0	11.4	AKT_PI3K_MTOR	75.7	Reversine	Reversine is a novel class of ATP-competitive Aurora kinase inhibitor with IC50s of 400, 500 and 400 nM for Aurora A, Aurora B and Aurora C, respectively.	False	c1nc2c(NC3CCCCC3)nc(Nc3ccc(N4CCOCC4)cc3)nc2[nH]1
